file,filename,start,end,dur,text,further remarks
engl310_24,engl310_24_204,1786.09,1795.44,9.35,"; uh , if , in some sense , emotion , ; , might , ; , uh uh ; , exceed its cause uh ;",
engl310_24,engl310_24_205,1795.22,1805.37,10.15,"; might uh lead , bishop to , get , carried away , ; uh , there were lots of reasons , why this might , be , so , ;",
engl310_24,engl310_24_206,1804.95,1815.76,10.81,"; uh bishop , tsk , ; uh , grew up , uh , at first uh in nova scotia , tsk ; ",
engl310_24,engl310_24_207,1815.3,1825.83,10.53,"; uh she is uh a canadian poet as much as an american poet , a poet , uh ; um , of uncertain national identity you might say ;",
engl310_24,engl310_24_208,1825.47,1833.85,8.38,"; uh her father , died uh when i believe she was five ; uh her mother ; , uh in , grief ;",
engl310_24,engl310_24_209,1833.5,1841.73,8.23,"; um went mad , uh and was uh , institutionalized , uh and bishop was separated from her ;",
engl310_24,engl310_24_210,1841.32,1851.84,10.52,"; uh so that she grew up very much as , um an orphan , ; uh much has been made of her , biography , ; um ;",
engl310_24,engl310_24_211,1851.62,1861.72,10.1,"; i wouldn’t encourage you to ; um because uh bishop herself ; uh treats it , um . ; uh as uh uh . ;",
engl310_24,engl310_24_212,1861.56,1871.26,9.7,"; an important frame and resonance for her poetry but not , as a rule ; uh as its subject , ; uh there is i think uh ;",
engl310_24,engl310_24_213,1871.05,1878.16,7.11,"; simply the important point to be made ; that ; , uh , here is a poet , who grew up ;",
engl310_24,engl310_24_214,1877.94,1888.65,10.71,"; uh with uh a certain primary sense of , dislocation , and disorientation ; and an acute sense of , divided , tsk identity , ;",
engl310_24,engl310_24_215,1888.35,1896.99,8.64,"; uh ; uh biographical facts that in a sense lead us very quickly ; uh into ; the uh , ethical and cognitive ;",
engl310_24,engl310_24_216,1896.81,1902.24,5.43,"; problems that , that are central to ; um ; , uh bishop’s work and ;",
engl310_24,engl310_24_217,1901.96,1912.48,10.52,"; and and i think uh to this problem in particular , tsk how do you , hold yourself together , ; uh . ;",
engl310_24,engl310_24_218,1912.16,1919.8,7.64,"; it’s it's a uh . , uh it's an important one uh and one that we all in various ways , struggle with ;",
engl310_24,engl310_24_219,1919.51,1927.45,7.94,"; uh bishop . , finds various ways to , ; raise that question , uh to figure it and explore it ;",
engl310_24,engl310_24_220,1927.07,1937.81,10.74,"; uh , one , early , amusing ; , uh and suggestive uh instance uh is the poem called ; the gentleman , of , shalott ;",
engl310_24,engl310_24_221,1937.48,1942.15,4.67,"; uh , and , i’d like to look at that , with you ; to um ;",
engl310_24,engl310_24_222,1942,1950.1,8.1,"; uh get a little , more sense of bishop’s poetics , uh and , tsk some ; uh ;",
engl310_24,engl310_24_223,1949.71,1958.28,8.57,"; uh sense of her , early self conception as a poet , tsk ; uh remember the idea that she’s taken from eliot . ;",
engl310_24,engl310_24_224,1957.93,1966.25,8.32,"; uh she wants to imagine a kind of writing ; uh that would include time in it that would include change in it , ; uh ;",
engl310_24,engl310_24_225,1965.96,1974.51,8.55,"; , in which the organization of the whole would be constantly , subject to readjustment , . , ; uh a text ;",
engl310_24,engl310_24_226,1974.22,1984.27,10.05,"; , that would incorporate , flux , ; uh , a text that would be determined locally , uh rather than by some ;",
engl310_24,engl310_24_227,1984,1990.34,6.34,"; uh global , uh and ; uh general perspective , tsk ; uh ;",
engl310_24,engl310_24_228,1990.06,1995.09,5.03,"; . the i think , um , unstable orders ;",
engl310_24,engl310_24_229,1994.91,2001.38,6.47,; of a poem like prufrock are important for bishop in that prufrock is in fact a figure behind ;,
engl310_24,engl310_24_230,2001.05,2005.37,4.32,; uh this one of bishop’s the gentleman of shalott ; uh ;,
engl310_24,engl310_24_231,2005.1,2013.98,8.88,"; , bishop’s character is a kind of dandy , like , prufrock , tsk um , bishop is also at the same time , tsk , playing with  ;",
engl310_24,engl310_24_232,2013.68,2024.2,10.52,"; tennyson , uh and , his poem , the lady of shalott , tsk ; uh a kind of gender switch has has occurred , tsk ; uh in bishop’s poem ;",
engl310_24,engl310_24_233,2023.77,2032.42,8.65,"; uh what does it mean ; uh well i’ll leave you to ponder it , uh but i think that uh one way to understand her ; her joke here . ;",
engl310_24,engl310_24_234,2032.11,2038.6,6.49,"; uh , i’m not going to write about the lady of shalott i’m going to write about the gentleman of shalott , ; uh ;",
engl310_24,engl310_24_235,2038.24,2048.86,10.62,"; uh one way to understand her joke here uh , is to suggest that this poem is in part about what it means ; for bishop to be a woman , poet , ; , uh ;",
engl310_24,engl310_24_236,2048.63,2059.37,10.74,"; , and it implies that ; , uh ; ,  that meant for her a certain kind of , gender switch , ; uh a sex change ;",
engl310_24,engl310_24_237,2059.08,2069.27,10.19,"; uh , and one that might ; uh , introduce , a certain amount of stress , uh as well as ; , comedy , tsk ;",
engl310_24,engl310_24_238,2068.99,2074.49,5.5,"; uh , well , ; uh let’s uh , uh let's listen to some of it ;",
engl310_24,engl310_24_239,2074.17,2081.96,7.79,"; uh which eye’s his eye , tsk , which limb lies next the mirror , ; tsk ;",
engl310_24,engl310_24_240,2081.84,2091.16,9.32,"; her joke is that , tsk the gentleman of shalott . , ; , like the lady of shalott , ; is fixated on a mirror , ;",
engl310_24,engl310_24_241,2090.85,2100.84,9.99,"; but the mirror that uh ; uh is um . ; , uh . , in place here is one that , uh as she’ll describe it goes down , the body . , ;",
engl310_24,engl310_24_242,2100.69,2110.35,9.66,"; splits , this figure and creates a kind of divided ; figure , ; uh ; which limb lies next the mirror . ;",
engl310_24,engl310_24_243,2110.21,2119.35,9.14,"; for neither is clearer nor a different color than the other , ; nor meets a stranger ; , in this arrangement ; , of leg , and leg . ;",
engl310_24,engl310_24_244,2119.15,2125.01,5.86,"; and arm , and so on , to his mind , ;",
engl310_24,engl310_24_245,2124.61,2133.12,8.51,; it’s the indication of a mirrored reflection somewhere along the line of what we call the spine,cut on pause
engl310_24,engl310_24_246,2133.18,2138.24,5.06,"he felt in modesty his person was half looking glass for why should he be doubled , ;",
engl310_24,engl310_24_247,2138,2145.26,7.26,"; the glass must stretch down his middle , or , rather , down the edge , tsk ;",
engl310_24,engl310_24_248,2144.6,2152.37,7.77,"; but , he’s in doubt , as to which side’s in or , out , of the mirror , ;",
engl310_24,engl310_24_249,2152.03,2160.99,8.96,"; there’s little margin for error but there’s no proof either , ; and if half his head’s , reflected  ; , thought he thinks , might be ;",
engl310_24,engl310_24_250,2160.66,2167.61,6.95,"; affected . , tsk ; uh this , is a , poetry that presents itself as light verse , ;",
engl310_24,engl310_24_251,2167.14,2177.53,10.39,"; uh in that , way it’s a again like much of , early , auden . , . , ; uh and yet it is a poem that is secretly very , serious , ;",
engl310_24,engl310_24_252,2177.03,2187.8,10.77,"; uh ; the uh uh well much of the lightness as well as the seriousness of the poem ; uh depends on , its , formal organization , tsk ;",
engl310_24,engl310_24_253,2187.62,2196.77,9.15,"; uh these lines are well aren’t they ; about half as long as , ; uh . a a normative line of poetry . , ; uh ;",
engl310_24,engl310_24_254,2196.53,2206.75,10.22,"; and they’re rhymed , uh but they’re rhymed in in , a most interesting , and playful , way , ; in fact the poem , has a lot of play in it ; uh ",
engl310_24,engl310_24_255,2206.5,2213.43,6.93,"; the pleasure that it gives , is , uh one of a certain mild exhilaration and uncertainty ;",
engl310_24,engl310_24_256,2213.06,2222.14,9.08,"; of a pattern , that includes and that in fact , tolerates or even generates ; dramatic change ; , in line length ;",
engl310_24,engl310_24_257,2221.91,2231.47,9.56,"; and , surprising rhymes . , tsk ; uh ; the gentleman is in a sense trying to hold himself together , ;",
engl310_24,engl310_24_258,2230.98,2241.32,10.34,"; uh the idea is , repeated by the poet trying to hold her lines together ; uh in rhymed ; , couplets , ; uh ;",
engl310_24,engl310_24_259,2241.02,2250.1,9.08,"; , bishop , is , in general a very interesting poet , technically , ; tsk uh , here as elsewhere , how relaxed ;",
engl310_24,engl310_24_260,2249.93,2259.76,9.83,"; how unpretentiously ; uh casual , uh ; uh how disorientingly casual even ; the voice is . , ;",
engl310_24,engl310_24_261,2259.33,2270.32,10.99,"; uh there isn’t , here or , elsewhere in bishop frost’s tension between speech and meter , ; uh ; , rather , ;",
engl310_24,engl310_24_262,2270,2276.79,6.79,"; , as in this case ; , each keeps getting adjusted to the other . ; , ; uh ;",
engl310_24,engl310_24_263,2276.58,2283.22,6.64,"; uh it’s important there’s almost no blank verse , no iambic pentameter in bishop , ; she ;",
engl310_24,engl310_24_264,2282.93,2292.63,9.7,"; uh the canonical heroic meter , doesn’t appear here , uh , except i think possibly in in one uh or two examples , tsk ;",
engl310_24,engl310_24_265,2292.23,2298.2,5.97,"; uh there are in bishop ; , uh free verse poems . ;  there’s meter and rhyme . ;",
engl310_24,engl310_24_266,2297.8,2308.36,10.56,"; uh there are often uh poem poems that move in and out of these forms much as the map begins in rhyme moves out of rhyme and returns to rhyme . , ;",
engl310_24,engl310_24_267,2307.84,2317.3,9.46,"; uh ; the poems , don’t seek , moore’s , highly idiosyncratic crafted formal arrangements ; uh ;",
engl310_24,engl310_24_268,2317.03,2327.47,10.44,"; uh , instead . , ; , bishop’s practice is probably closest to auden’s . , who’s got a form for every occasion form for every purpose ;",
engl310_24,engl310_24_269,2327.09,2337.7,10.61,"; but , auden’s forms ; are always in a sense pre set drawn from an existing repertoire ; , what is right for this occasion a ballad i will do a ballad ;",
engl310_24,engl310_24_270,2337.41,2347.89,10.48,"; uh a sestina um ; uh uh elegiac uh quatrains uh  et cetera ; uh that’s , uh the way in which auden , presents himself ;",
engl310_24,engl310_24_271,2347.58,2356.33,8.75,"; uh and , auden , adheres , strictly , to his , forms , ; uh ; uh , and he uses those forms to ;",
engl310_24,engl310_24_272,2356.23,2366.75,10.52,"; shape , and interpret , the occasions of his writing . , ; tsk , in bishop’s case it’s really just the other way around ; uh . , what ; she does ; is ; uh ;",
engl310_24,engl310_24_273,2366.55,2375.23,8.68,"; . tsk ; uh , alter her forms under the pressure of . the occasions of her writing ; uh ; her purpose , and ; subject ;",
engl310_24,engl310_24_274,2375.01,2383.87,8.86,"; nothing in bishop is pre set , tsk everything , is provisional . ; uh in the process of being remade ; uh ;",
engl310_24,engl310_24_275,2383.57,2392.31,8.74,"; uh and in the process of constant , readjustment . , ; uh , on a technical level ; as well as on the ; , uh perceptual level ;",
engl310_24,engl310_24_276,2392.13,2399.82,7.69,"; uh that i began by talking about , ; um ; this is uh ; uh a vision really of what the world is like , ; uh ;",
engl310_24,engl310_24_277,2399.67,2409.75,10.08,"; and how writing might , uh respond to it , ; all of these things are going on in this little , poem ; um , ; uh the the gentleman of ;",
engl310_24,engl310_24_278,2409.61,2415.55,5.94,"; uh shallot ; uh ; and and uh , with uh a sense of , of comedy ;",
engl310_24,engl310_24_279,2415.34,2422.63,7.29,"; if the glass slips , he’s in a fix , only one leg , et cetera . , ; but while it stays put ;",
engl310_24,engl310_24_280,2422.45,2433.02,10.57,"; , . , so long as we accept this provisional arrangement he can walk and run . , tsk , and his hands can clasp one , another . , ;",
engl310_24,engl310_24_281,2432.44,2442.77,10.33,"; the uncertainty , he says he . , finds exhilarating . , ; he loves . ; , and here’s that phrase from the essay on , on eliot ;",
engl310_24,engl310_24_282,2442.45,2452.02,9.57,"; that sense of constant readjustment . , ; he wishes to be quoted as saying at present ; , half . , ; is enough , . , tsk ;",
engl310_24,engl310_24_283,2451.58,2459.19,7.61,"; , a a kind of motto , that bishop might have adopted , too , tsk ; let’s look , uh ; uh at ;",
engl310_24,engl310_24_284,2459,2467.71,8.71,"; uh another version of , this figure , ; um , a uh . , ; uh this time not a person uh but , uh a creature . ;",
engl310_24,engl310_24_285,2467.49,2471.91,4.42,; uh and uh i mean specifically the sandpiper . ;,
engl310_24,engl310_24_286,2471.55,2479.98,8.43,"; uh who um . , uh appears , uh in , uh , a , a much later book , tsk ; ",
engl310_24,engl310_24_287,2479.53,2489,9.47,"; uh , questions of travel , ; uh from um . , uh a book written largely in the nineteen fifties and early nineteen sixties ;",
engl310_24,engl310_24_288,2488.6,2497.57,8.97,"; sandpiper is on . , page one thirty one . , tsk , ; uh again , uh , it is a um ;",
engl310_24,engl310_24_289,2497.2,2505.33,8.13,"; , poem that takes place on the shore , tsk  instead of the gentleman of shalott ; uh ;",
engl310_24,engl310_24_290,2505.04,2513.77,8.73,"; uh in his uh , um . , ; uh fussy way uh and yet practical way ; um . ;",
engl310_24,engl310_24_291,2513.5,2521.97,8.47,"; uh , getting along in the world , we are introduced to a , finicky . bird . , tsk ;",
